April 1, 8565
April 2, 5731
April 3, 1578
April 4, 5421
April 5, 2192
April 6, 5841
April 7, 2561
April 8, 1066
April 9, 2970
April 10, 1546
April 11, 6103
April 12, 6401
April 13, 8631
April 14, 1995
April 15, 3155
April 16, 2562
April 17, 4031
April 18, 8460
April 19, 1143
April 20, 7428
April 21, 2355
April 22, 8842
April 23, 2233
April 24, 3509
April 25, 1119
April 26, 1367
April 27, 1109
April 28, 1133
April 29, 4950
April 30, 3662
May 1, 1717
May 2, 437
May 3, 159
May 4, 2969
May 5, 2066
May 6, 3300
May 7, 458
May 8, 1089
May 9, 1927
May 10, 4897
May 11, 731
May 12, 1949
May 13, 590
May 14, 3551
May 15, 2620
May 16, 8441
May 17, 2758
May 18, 512
May 19, 4555
May 20, 188
May 21, 548
May 22, 2593
May 23, 1498
May 24, 1116
May 25, 5023
May 26, 7573
May 27, 5218
May 28, 5471
May 29, 4485
May 30, 367
May 31, 2083
June 1, 183
June 2, 741
June 3, 2207
June 4, 298
June 5, 2510
June 6, 624
June 7, 687
June 8, 828
June 9, 602
June 10, 513
June 11, 282
June 12, 345
June 13, 767
June 14, 1752
June 15, 782
June 16, 243
June 17, 79
June 18, 2796
June 19, 155
June 20, 374
June 21, 541
June 22, 2856
June 23, 1502
June 24, 839
June 25, 103
June 26, 308
June 27, 2324
June 28, 41
June 29, 43
June 30, 490
