April 1, 2287
April 2, 1179
April 3, 3364
April 4, 3869
April 5, 2153
April 6, 4414
April 7, 2874
April 8, 4205
April 9, 4062
April 10, 3406
April 11, 1720
April 12, 6546
April 13, 1012
April 14, 1625
April 15, 4774
April 16, 4133
April 17, 1027
April 18, 2189
April 19, 4067
April 20, 2604
April 21, 2409
April 22, 1132
April 23, 5890
April 24, 5716
April 25, 6446
April 26, 2279
April 27, 1028
April 28, 1013
April 29, 6339
April 30, 5603
May 1, 907
May 2, 1715
May 3, 545
May 4, 188
May 5, 6025
May 6, 4102
May 7, 5686
May 8, 1736
May 9, 164
May 10, 736
May 11, 3272
May 12, 6375
May 13, 1947
May 14, 1895
May 15, 3536
May 16, 1075
May 17, 716
May 18, 820
May 19, 3901
May 20, 1145
May 21, 918
May 22, 3173
May 23, 104
May 24, 2848
May 25, 2182
May 26, 272
May 27, 5473
May 28, 1728
May 29, 615
May 30, 651
May 31, 1769
June 1, 3731
June 2, 1932
June 3, 2499
June 4, 472
June 5, 634
June 6, 859
June 7, 193
June 8, 2226
June 9, 1067
June 10, 4
June 11, 124
June 12, 1016
June 13, 23
June 14, 455
June 15, 635
June 16, 71
June 17, 1972
June 18, 589
June 19, 74
June 20, 619
June 21, 300
June 22, 1688
June 23, 161
June 24, 2241
June 25, 1317
June 26, 1644
June 27, 21
June 28, 378
June 29, 857
June 30, 1202
