April 1, 3213
April 2, 3374
April 3, 2629
April 4, 4971
April 5, 2963
April 6, 1255
April 7, 5249
April 8, 7968
April 9, 3739
April 10, 3024
April 11, 2451
April 12, 5702
April 13, 2270
April 14, 4188
April 15, 4591
April 16, 1237
April 17, 2192
April 18, 2402
April 19, 1081
April 20, 3677
April 21, 1192
April 22, 1489
April 23, 1323
April 24, 9504
April 25, 3463
April 26, 3285
April 27, 3804
April 28, 5686
April 29, 3662
April 30, 1494
May 1, 5127
May 2, 716
May 3, 1424
May 4, 2254
May 5, 1246
May 6, 5719
May 7, 4643
May 8, 1289
May 9, 1143
May 10, 4126
May 11, 184
May 12, 1716
May 13, 4551
May 14, 2680
May 15, 5451
May 16, 6245
May 17, 1875
May 18, 1381
May 19, 2284
May 20, 1725
May 21, 4952
May 22, 1076
May 23, 759
May 24, 8268
May 25, 474
May 26, 236
May 27, 196
May 28, 222
May 29, 4493
May 30, 117
May 31, 2103
June 1, 940
June 2, 1024
June 3, 889
June 4, 441
June 5, 3548
June 6, 3818
June 7, 920
June 8, 1133
June 9, 28
June 10, 2339
June 11, 3278
June 12, 1857
June 13, 113
June 14, 16
June 15, 2694
June 16, 785
June 17, 46
June 18, 2300
June 19, 2868
June 20, 2812
June 21, 947
June 22, 1408
June 23, 140
June 24, 229
June 25, 236
June 26, 45
June 27, 247
June 28, 34
June 29, 675
June 30, 363
