April 1, 9539
April 2, 2686
April 3, 7242
April 4, 2565
April 5, 1751
April 6, 1386
April 7, 6969
April 8, 6037
April 9, 4372
April 10, 1226
April 11, 1215
April 12, 1689
April 13, 4616
April 14, 1672
April 15, 6313
April 16, 2051
April 17, 7163
April 18, 1973
April 19, 5865
April 20, 2966
April 21, 6012
April 22, 1825
April 23, 1506
April 24, 1430
April 25, 1512
April 26, 2085
April 27, 6985
April 28, 1471
April 29, 1106
April 30, 2209
May 1, 2304
May 2, 1265
May 3, 1962
May 4, 1048
May 5, 1308
May 6, 6413
May 7, 5223
May 8, 1316
May 9, 3034
May 10, 1793
May 11, 5007
May 12, 5108
May 13, 120
May 14, 2551
May 15, 117
May 16, 3617
May 17, 1504
May 18, 2640
May 19, 1474
May 20, 1708
May 21, 100
May 22, 124
May 23, 1297
May 24, 2882
May 25, 6016
May 26, 5389
May 27, 2471
May 28, 298
May 29, 949
May 30, 1750
May 31, 401
June 1, 1284
June 2, 46
June 3, 383
June 4, 643
June 5, 19
June 6, 110
June 7, 514
June 8, 299
June 9, 1971
June 10, 180
June 11, 1348
June 12, 1519
June 13, 1653
June 14, 1612
June 15, 1142
June 16, 2966
June 17, 508
June 18, 102
June 19, 842
June 20, 67
June 21, 63
June 22, 54
June 23, 491
June 24, 567
June 25, 708
June 26, 569
June 27, 255
June 28, 366
June 29, 972
June 30, 671
