April 1, 7392
April 2, 5253
April 3, 1865
April 4, 3402
April 5, 3400
April 6, 3995
April 7, 7799
April 8, 1313
April 9, 7744
April 10, 4068
April 11, 3415
April 12, 1573
April 13, 1138
April 14, 1483
April 15, 5599
April 16, 2103
April 17, 7886
April 18, 1306
April 19, 1300
April 20, 4282
April 21, 1883
April 22, 2992
April 23, 1049
April 24, 1716
April 25, 6850
April 26, 7280
April 27, 2610
April 28, 2420
April 29, 2211
April 30, 3837
May 1, 396
May 2, 1633
May 3, 1110
May 4, 191
May 5, 337
May 6, 1410
May 7, 1433
May 8, 1427
May 9, 2009
May 10, 3264
May 11, 411
May 12, 533
May 13, 3750
May 14, 179
May 15, 3854
May 16, 1889
May 17, 1129
May 18, 1538
May 19, 2855
May 20, 632
May 21, 662
May 22, 3506
May 23, 2671
May 24, 3837
May 25, 1471
May 26, 370
May 27, 4195
May 28, 1482
May 29, 520
May 30, 1300
May 31, 1610
June 1, 1889
June 2, 501
June 3, 1061
June 4, 42
June 5, 75
June 6, 382
June 7, 490
June 8, 2405
June 9, 615
June 10, 481
June 11, 1177
June 12, 626
June 13, 446
June 14, 467
June 15, 1398
June 16, 1920
June 17, 1909
June 18, 253
June 19, 1153
June 20, 1011
June 21, 486
June 22, 1789
June 23, 1315
June 24, 256
June 25, 1438
June 26, 483
June 27, 150
June 28, 3128
June 29, 1571
June 30, 935
