April 1, 1343
April 2, 1710
April 3, 2556
April 4, 2738
April 5, 2187
April 6, 3009
April 7, 2368
April 8, 1264
April 9, 2217
April 10, 1604
April 11, 1267
April 12, 1383
April 13, 1290
April 14, 7433
April 15, 4730
April 16, 1763
April 17, 1207
April 18, 2344
April 19, 4217
April 20, 5465
April 21, 2641
April 22, 6660
April 23, 4098
April 24, 6753
April 25, 6737
April 26, 1438
April 27, 3905
April 28, 1467
April 29, 1502
April 30, 1773
May 1, 1651
May 2, 2143
May 3, 517
May 4, 2201
May 5, 925
May 6, 1995
May 7, 1016
May 8, 1366
May 9, 5291
May 10, 7084
May 11, 5833
May 12, 785
May 13, 151
May 14, 1218
May 15, 605
May 16, 5931
May 17, 4919
May 18, 2441
May 19, 191
May 20, 7832
May 21, 1864
May 22, 876
May 23, 2188
May 24, 3380
May 25, 4132
May 26, 3233
May 27, 3485
May 28, 673
May 29, 212
May 30, 1957
May 31, 1097
June 1, 3053
June 2, 755
June 3, 1711
June 4, 240
June 5, 394
June 6, 107
June 7, 1259
June 8, 29
June 9, 8
June 10, 1882
June 11, 1633
June 12, 328
June 13, 1816
June 14, 1034
June 15, 335
June 16, 582
June 17, 663
June 18, 739
June 19, 269
June 20, 1118
June 21, 162
June 22, 539
June 23, 556
June 24, 2718
June 25, 1516
June 26, 1267
June 27, 1260
June 28, 684
June 29, 696
June 30, 3381
