April 1, 3777
April 2, 4271
April 3, 2655
April 4, 4137
April 5, 1668
April 6, 2942
April 7, 1128
April 8, 1539
April 9, 2002
April 10, 3169
April 11, 2590
April 12, 1596
April 13, 1261
April 14, 4737
April 15, 3199
April 16, 3336
April 17, 3969
April 18, 1418
April 19, 4480
April 20, 3204
April 21, 3150
April 22, 5087
April 23, 2401
April 24, 2457
April 25, 4867
April 26, 2837
April 27, 3039
April 28, 7956
April 29, 1522
April 30, 5209
May 1, 354
May 2, 242
May 3, 1052
May 4, 833
May 5, 2795
May 6, 3054
May 7, 2104
May 8, 1280
May 9, 958
May 10, 187
May 11, 843
May 12, 2928
May 13, 192
May 14, 258
May 15, 438
May 16, 225
May 17, 294
May 18, 2154
May 19, 1619
May 20, 4403
May 21, 6879
May 22, 863
May 23, 3153
May 24, 461
May 25, 1819
May 26, 4538
May 27, 4612
May 28, 1994
May 29, 1903
May 30, 406
May 31, 1015
June 1, 2014
June 2, 214
June 3, 3685
June 4, 987
June 5, 872
June 6, 183
June 7, 1724
June 8, 476
June 9, 33
June 10, 3679
June 11, 1647
June 12, 9
June 13, 157
June 14, 41
June 15, 310
June 16, 1504
June 17, 682
June 18, 779
June 19, 585
June 20, 15
June 21, 84
June 22, 1711
June 23, 1955
June 24, 29
June 25, 345
June 26, 606
June 27, 2648
June 28, 810
June 29, 864
June 30, 160
