April 1, 1942
April 2, 6514
April 3, 1744
April 4, 5320
April 5, 1680
April 6, 6916
April 7, 3882
April 8, 2197
April 9, 6471
April 10, 1114
April 11, 1787
April 12, 1721
April 13, 2891
April 14, 1788
April 15, 4308
April 16, 5804
April 17, 2759
April 18, 1276
April 19, 5416
April 20, 3013
April 21, 5729
April 22, 2980
April 23, 3895
April 24, 8345
April 25, 5945
April 26, 6730
April 27, 2383
April 28, 1000
April 29, 1723
April 30, 2376
May 1, 553
May 2, 6844
May 3, 3020
May 4, 2233
May 5, 1819
May 6, 2459
May 7, 420
May 8, 362
May 9, 1273
May 10, 140
May 11, 2700
May 12, 408
May 13, 3807
May 14, 1676
May 15, 646
May 16, 4560
May 17, 694
May 18, 2977
May 19, 3318
May 20, 2785
May 21, 1654
May 22, 1501
May 23, 3495
May 24, 4651
May 25, 5378
May 26, 672
May 27, 8484
May 28, 4131
May 29, 453
May 30, 4131
May 31, 307
June 1, 1660
June 2, 15
June 3, 25
June 4, 1701
June 5, 1394
June 6, 29
June 7, 162
June 8, 2402
June 9, 3147
June 10, 1824
June 11, 53
June 12, 181
June 13, 227
June 14, 2639
June 15, 1264
June 16, 505
June 17, 55
June 18, 114
June 19, 1166
June 20, 1904
June 21, 335
June 22, 145
June 23, 193
June 24, 602
June 25, 23
June 26, 3034
June 27, 166
June 28, 829
June 29, 10
June 30, 213
