April 1, 1199
April 2, 1094
April 3, 3430
April 4, 5222
April 5, 2565
April 6, 6541
April 7, 6382
April 8, 1466
April 9, 1024
April 10, 2871
April 11, 1393
April 12, 2994
April 13, 2697
April 14, 4586
April 15, 1044
April 16, 9476
April 17, 2240
April 18, 1852
April 19, 3819
April 20, 1060
April 21, 5260
April 22, 2979
April 23, 1580
April 24, 1998
April 25, 3758
April 26, 5212
April 27, 6785
April 28, 2478
April 29, 2327
April 30, 2077
May 1, 5743
May 2, 668
May 3, 7536
May 4, 3606
May 5, 384
May 6, 3210
May 7, 7157
May 8, 2380
May 9, 443
May 10, 5002
May 11, 897
May 12, 693
May 13, 2278
May 14, 833
May 15, 5268
May 16, 338
May 17, 832
May 18, 421
May 19, 2382
May 20, 1529
May 21, 2158
May 22, 1772
May 23, 1402
May 24, 1099
May 25, 6318
May 26, 131
May 27, 2839
May 28, 369
May 29, 780
May 30, 1851
May 31, 3542
June 1, 205
June 2, 1633
June 3, 1209
June 4, 2486
June 5, 429
June 6, 71
June 7, 622
June 8, 741
June 9, 92
June 10, 2855
June 11, 2145
June 12, 293
June 13, 345
June 14, 1139
June 15, 3143
June 16, 1050
June 17, 1088
June 18, 9
June 19, 1696
June 20, 162
June 21, 645
June 22, 583
June 23, 2000
June 24, 762
June 25, 497
June 26, 1103
June 27, 491
June 28, 158
June 29, 195
June 30, 1656
