April 1, 6249
April 2, 2497
April 3, 1960
April 4, 2207
April 5, 4853
April 6, 4068
April 7, 2566
April 8, 3199
April 9, 3231
April 10, 1757
April 11, 1226
April 12, 3691
April 13, 8819
April 14, 3393
April 15, 3372
April 16, 4771
April 17, 5217
April 18, 1109
April 19, 2262
April 20, 1536
April 21, 1115
April 22, 2372
April 23, 2552
April 24, 1270
April 25, 5300
April 26, 1652
April 27, 3469
April 28, 1046
April 29, 2534
April 30, 1838
May 1, 975
May 2, 2543
May 3, 1901
May 4, 2600
May 5, 569
May 6, 3064
May 7, 990
May 8, 3041
May 9, 190
May 10, 3558
May 11, 2914
May 12, 3075
May 13, 482
May 14, 3803
May 15, 3413
May 16, 4740
May 17, 201
May 18, 3808
May 19, 3184
May 20, 7366
May 21, 7807
May 22, 636
May 23, 1390
May 24, 214
May 25, 5903
May 26, 1487
May 27, 952
May 28, 2883
May 29, 408
May 30, 1662
May 31, 2066
June 1, 101
June 2, 1291
June 3, 631
June 4, 596
June 5, 621
June 6, 38
June 7, 1408
June 8, 317
June 9, 1269
June 10, 2018
June 11, 91
June 12, 2083
June 13, 473
June 14, 85
June 15, 3695
June 16, 3581
June 17, 107
June 18, 779
June 19, 1240
June 20, 704
June 21, 433
June 22, 1021
June 23, 614
June 24, 1453
June 25, 552
June 26, 2323
June 27, 1947
June 28, 7
June 29, 1360
June 30, 2653
