April 1, 1045
April 2, 5751
April 3, 2281
April 4, 5226
April 5, 1870
April 6, 1138
April 7, 5708
April 8, 1792
April 9, 3333
April 10, 1757
April 11, 1397
April 12, 1214
April 13, 3597
April 14, 3318
April 15, 7835
April 16, 1522
April 17, 5075
April 18, 6488
April 19, 1467
April 20, 6387
April 21, 1515
April 22, 4465
April 23, 1705
April 24, 5219
April 25, 2778
April 26, 1912
April 27, 1103
April 28, 1910
April 29, 1497
April 30, 2300
May 1, 945
May 2, 2128
May 3, 1959
May 4, 902
May 5, 3824
May 6, 2572
May 7, 111
May 8, 208
May 9, 1952
May 10, 5208
May 11, 351
May 12, 2471
May 13, 795
May 14, 842
May 15, 206
May 16, 618
May 17, 1380
May 18, 1242
May 19, 2005
May 20, 344
May 21, 204
May 22, 374
May 23, 3482
May 24, 487
May 25, 1129
May 26, 431
May 27, 146
May 28, 2479
May 29, 375
May 30, 434
May 31, 6508
June 1, 572
June 2, 1423
June 3, 196
June 4, 510
June 5, 415
June 6, 1268
June 7, 1353
June 8, 2221
June 9, 2042
June 10, 2064
June 11, 2438
June 12, 2664
June 13, 401
June 14, 117
June 15, 502
June 16, 1581
June 17, 1202
June 18, 993
June 19, 152
June 20, 3060
June 21, 1492
June 22, 1534
June 23, 76
June 24, 149
June 25, 192
June 26, 212
June 27, 355
June 28, 2494
June 29, 2405
June 30, 382
