April 1, 1237
April 2, 1087
April 3, 3921
April 4, 1482
April 5, 1038
April 6, 3503
April 7, 4168
April 8, 3980
April 9, 3833
April 10, 1231
April 11, 2242
April 12, 3047
April 13, 1216
April 14, 3200
April 15, 5233
April 16, 7878
April 17, 7282
April 18, 4759
April 19, 5010
April 20, 1061
April 21, 5011
April 22, 2691
April 23, 7412
April 24, 1117
April 25, 4224
April 26, 1063
April 27, 7623
April 28, 1451
April 29, 2697
April 30, 2279
May 1, 243
May 2, 4688
May 3, 1504
May 4, 194
May 5, 1344
May 6, 1091
May 7, 4625
May 8, 2197
May 9, 937
May 10, 1863
May 11, 1898
May 12, 2701
May 13, 1953
May 14, 2546
May 15, 987
May 16, 4806
May 17, 2118
May 18, 424
May 19, 3776
May 20, 6948
May 21, 1321
May 22, 2423
May 23, 1583
May 24, 1163
May 25, 671
May 26, 1840
May 27, 1436
May 28, 1769
May 29, 396
May 30, 790
May 31, 7130
June 1, 764
June 2, 123
June 3, 73
June 4, 1201
June 5, 1515
June 6, 1848
June 7, 344
June 8, 291
June 9, 720
June 10, 1525
June 11, 469
June 12, 1417
June 13, 1199
June 14, 915
June 15, 1545
June 16, 16
June 17, 2001
June 18, 781
June 19, 2390
June 20, 3225
June 21, 200
June 22, 2612
June 23, 235
June 24, 1610
June 25, 2131
June 26, 304
June 27, 45
June 28, 526
June 29, 940
June 30, 20
