April 1, 1597
April 2, 4559
April 3, 1115
April 4, 3469
April 5, 1472
April 6, 1599
April 7, 3585
April 8, 3303
April 9, 5561
April 10, 3705
April 11, 2692
April 12, 2070
April 13, 1015
April 14, 5370
April 15, 2398
April 16, 2219
April 17, 3596
April 18, 1722
April 19, 6469
April 20, 3736
April 21, 1058
April 22, 5388
April 23, 1436
April 24, 1161
April 25, 1329
April 26, 1276
April 27, 3634
April 28, 2560
April 29, 2609
April 30, 1764
May 1, 2388
May 2, 321
May 3, 5494
May 4, 3991
May 5, 4665
May 6, 2115
May 7, 7561
May 8, 409
May 9, 2632
May 10, 282
May 11, 6216
May 12, 1428
May 13, 1434
May 14, 706
May 15, 2309
May 16, 151
May 17, 4774
May 18, 737
May 19, 170
May 20, 6306
May 21, 2387
May 22, 1747
May 23, 3561
May 24, 4615
May 25, 3498
May 26, 3504
May 27, 2765
May 28, 612
May 29, 1653
May 30, 1731
May 31, 1208
June 1, 2112
June 2, 51
June 3, 357
June 4, 1054
June 5, 2836
June 6, 290
June 7, 426
June 8, 240
June 9, 1439
June 10, 431
June 11, 866
June 12, 6
June 13, 2980
June 14, 1828
June 15, 1444
June 16, 54
June 17, 3007
June 18, 80
June 19, 212
June 20, 1488
June 21, 1214
June 22, 870
June 23, 2927
June 24, 1465
June 25, 1429
June 26, 217
June 27, 210
June 28, 3355
June 29, 711
June 30, 49
