April 1, 7165
April 2, 4518
April 3, 3427
April 4, 4320
April 5, 4315
April 6, 6494
April 7, 1008
April 8, 4589
April 9, 3854
April 10, 5103
April 11, 1110
April 12, 2878
April 13, 3571
April 14, 4968
April 15, 2991
April 16, 1892
April 17, 5231
April 18, 1295
April 19, 3080
April 20, 8453
April 21, 1067
April 22, 7866
April 23, 1857
April 24, 1907
April 25, 8791
April 26, 2991
April 27, 6873
April 28, 2236
April 29, 1224
April 30, 1167
May 1, 2838
May 2, 930
May 3, 2525
May 4, 649
May 5, 3112
May 6, 1519
May 7, 7000
May 8, 448
May 9, 8498
May 10, 2547
May 11, 3070
May 12, 1558
May 13, 193
May 14, 1770
May 15, 567
May 16, 2683
May 17, 810
May 18, 2186
May 19, 5896
May 20, 1963
May 21, 1697
May 22, 3151
May 23, 2505
May 24, 2427
May 25, 218
May 26, 4252
May 27, 771
May 28, 7046
May 29, 2662
May 30, 2035
May 31, 844
June 1, 1240
June 2, 668
June 3, 846
June 4, 10
June 5, 87
June 6, 287
June 7, 1
June 8, 144
June 9, 623
June 10, 80
June 11, 755
June 12, 782
June 13, 1468
June 14, 1173
June 15, 219
June 16, 1488
June 17, 37
June 18, 217
June 19, 658
June 20, 946
June 21, 117
June 22, 1166
June 23, 75
June 24, 190
June 25, 444
June 26, 18
June 27, 927
June 28, 1169
June 29, 542
June 30, 2833
