April 1, 6157
April 2, 4178
April 3, 6637
April 4, 1097
April 5, 3936
April 6, 1018
April 7, 1086
April 8, 1114
April 9, 3180
April 10, 1168
April 11, 2316
April 12, 2741
April 13, 2336
April 14, 1363
April 15, 5145
April 16, 1297
April 17, 1570
April 18, 3610
April 19, 3022
April 20, 1618
April 21, 1514
April 22, 1875
April 23, 1051
April 24, 5203
April 25, 3110
April 26, 4356
April 27, 3303
April 28, 1943
April 29, 1049
April 30, 3770
May 1, 497
May 2, 8635
May 3, 4894
May 4, 4106
May 5, 2430
May 6, 6315
May 7, 374
May 8, 5559
May 9, 2303
May 10, 254
May 11, 1518
May 12, 1538
May 13, 916
May 14, 2715
May 15, 123
May 16, 3461
May 17, 343
May 18, 769
May 19, 1158
May 20, 226
May 21, 3209
May 22, 1765
May 23, 4299
May 24, 555
May 25, 964
May 26, 290
May 27, 6292
May 28, 1692
May 29, 3909
May 30, 460
May 31, 2252
June 1, 32
June 2, 201
June 3, 754
June 4, 698
June 5, 27
June 6, 893
June 7, 1254
June 8, 161
June 9, 64
June 10, 698
June 11, 480
June 12, 64
June 13, 587
June 14, 2562
June 15, 352
June 16, 935
June 17, 2550
June 18, 582
June 19, 389
June 20, 212
June 21, 1277
June 22, 133
June 23, 634
June 24, 132
June 25, 1306
June 26, 276
June 27, 126
June 28, 1198
June 29, 2762
June 30, 1121
