April 1, 3865
April 2, 1035
April 3, 3869
April 4, 4152
April 5, 1237
April 6, 2566
April 7, 2950
April 8, 3150
April 9, 7790
April 10, 5448
April 11, 1868
April 12, 2345
April 13, 1312
April 14, 5910
April 15, 1121
April 16, 3904
April 17, 3235
April 18, 7329
April 19, 3406
April 20, 6643
April 21, 5113
April 22, 1997
April 23, 1027
April 24, 2771
April 25, 3460
April 26, 1979
April 27, 7421
April 28, 5321
April 29, 1266
April 30, 3180
May 1, 267
May 2, 367
May 3, 829
May 4, 974
May 5, 630
May 6, 1591
May 7, 1192
May 8, 3146
May 9, 2007
May 10, 3684
May 11, 179
May 12, 5611
May 13, 744
May 14, 302
May 15, 1397
May 16, 443
May 17, 3080
May 18, 4301
May 19, 4411
May 20, 1984
May 21, 1853
May 22, 7763
May 23, 578
May 24, 2408
May 25, 336
May 26, 115
May 27, 7087
May 28, 2978
May 29, 2511
May 30, 2106
May 31, 8125
June 1, 2035
June 2, 1688
June 3, 701
June 4, 1001
June 5, 286
June 6, 2552
June 7, 3236
June 8, 973
June 9, 22
June 10, 1113
June 11, 2202
June 12, 995
June 13, 63
June 14, 415
June 15, 151
June 16, 159
June 17, 556
June 18, 33
June 19, 3007
June 20, 2155
June 21, 1197
June 22, 1603
June 23, 725
June 24, 1171
June 25, 172
June 26, 195
June 27, 53
June 28, 372
June 29, 890
June 30, 960
